lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.31041654268871,19.248246508593198,2024,bosque,dynamic_world,268.5,411.0,381.5,1867.5,1179.0,641.0,0.6607381,-0.63923633,La Magdalena Contreras,1.0
-99.28337725263673,19.267739950258587,2024,bosque,dynamic_world,280.0,412.0,287.0,2163.0,907.0,469.0,0.7657143,-0.68,La Magdalena Contreras,1.0
-99.31374030923996,19.2475278563659,2024,bosque,dynamic_world,219.0,359.0,289.0,1681.0,1081.0,561.0,0.706599,-0.6480392,La Magdalena Contreras,1.0
-99.30179271596116,19.22857340387097,2024,bosque,dynamic_world,201.5,332.5,285.5,1617.0,1009.5,551.0,0.6998686,-0.6588869,La Magdalena Contreras,1.0
-99.30556564015448,19.2347717793314,2024,bosque,dynamic_world,214.0,336.5,307.5,1627.0,1017.0,554.5,0.6820884,-0.65724474,La Magdalena Contreras,1.0
-99.26981269184652,19.225519131904967,2024,bosque,dynamic_world,288.0,442.0,430.0,1508.0,1093.0,603.0,0.55624354,-0.5466667,La Magdalena Contreras,1.0
-99.25948206607914,19.26055342798563,2024,bosque,dynamic_world,278.5,370.5,301.5,1582.5,1008.5,550.0,0.6799363,-0.6205837,La Magdalena Contreras,1.0
-99.28867731281302,19.262978879252756,2024,bosque,dynamic_world,295.5,351.0,286.0,1923.0,1053.0,553.0,0.7410593,-0.6912929,La Magdalena Contreras,1.0
-99.26226684345993,19.294330082668523,2024,bosque,dynamic_world,395.0,528.0,524.0,1875.0,1481.0,955.0,0.5631513,-0.5605493,La Magdalena Contreras,1.0
-99.26945336573289,19.26702129803129,2024,bosque,dynamic_world,216.0,331.5,241.5,1782.0,983.5,498.5,0.7613047,-0.68630236,La Magdalena Contreras,1.0
-99.26918387114765,19.246899035667013,2024,bosque,dynamic_world,201.0,295.0,229.0,1578.0,852.0,402.0,0.7465412,-0.6849973,La Magdalena Contreras,1.0
-99.27816702398884,19.23072936055286,2024,bosque,dynamic_world,197.5,329.5,247.0,1967.0,914.0,446.5,0.7768744,-0.7130416,La Magdalena Contreras,1.0
-99.28265860040943,19.257139829905977,2024,bosque,dynamic_world,271.0,361.5,278.0,2190.5,868.0,431.0,0.774762,-0.7166928,La Magdalena Contreras,1.0
-99.2629854956872,19.289389348605862,2024,bosque,dynamic_world,234.0,408.0,261.0,1916.0,1373.0,708.0,0.76022047,-0.64888126,La Magdalena Contreras,1.0
-99.2960434981428,19.231268349723333,2024,bosque,dynamic_world,204.0,352.0,274.0,1788.0,1014.0,541.0,0.7342386,-0.671028,La Magdalena Contreras,1.0
-99.26056004442007,19.29495890336741,2024,bosque,dynamic_world,272.0,374.0,331.0,2113.0,1348.0,718.0,0.7291326,-0.69923604,La Magdalena Contreras,1.0
-99.26424313708496,19.266212814275583,2024,bosque,dynamic_world,237.0,417.0,305.0,2263.5,1188.0,576.5,0.7625073,-0.688864,La Magdalena Contreras,1.0
-99.30107406373388,19.24716853025225,2024,bosque,dynamic_world,360.0,513.0,568.0,1894.0,1394.0,816.0,0.5385865,-0.5737432,La Magdalena Contreras,1.0
-99.25112773393684,19.27250102126442,2024,bosque,dynamic_world,277.5,397.5,341.0,1581.0,1238.5,773.5,0.6451613,-0.5981804,La Magdalena Contreras,1.0
-99.26011088677802,19.28328080467385,2024,bosque,dynamic_world,287.5,396.5,325.5,2121.5,1283.0,618.5,0.73396,-0.68506753,La Magdalena Contreras,1.0
