lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.18653886500864,19.418567086462254,2024,bosque,dynamic_world,292.5,396.5,343.0,1630.0,1142.5,675.0,0.65230614,-0.6086849,Miguel Hidalgo,1.0
-99.19156943059971,19.42287899982603,2024,bosque,dynamic_world,314.0,529.0,363.0,2708.0,1365.0,736.0,0.7635949,-0.6731542,Miguel Hidalgo,1.0
-99.20702045348656,19.415333151439423,2024,bosque,dynamic_world,421.0,573.5,545.5,1866.0,2050.5,1397.0,0.5475845,-0.5298217,Miguel Hidalgo,1.0
-99.23343092283967,19.397905834927503,2024,bosque,dynamic_world,267.0,387.0,273.5,2035.5,1424.5,789.0,0.7631009,-0.6804954,Miguel Hidalgo,1.0
-99.1974983114749,19.422609505240796,2024,bosque,dynamic_world,600.5,644.5,648.0,829.0,964.5,800.0,0.122545704,-0.12521207,Miguel Hidalgo,1.0
-99.21160186143555,19.40455336802999,2024,bosque,dynamic_world,511.0,671.5,762.0,1741.5,1778.0,1205.5,0.39125225,-0.4434314,Miguel Hidalgo,1.0
-99.18114897330392,19.425034956507915,2024,bosque,dynamic_world,320.0,490.0,382.0,2291.0,1378.0,733.0,0.7141788,-0.64760876,Miguel Hidalgo,1.0
-99.18608970736658,19.421351863843025,2024,bosque,dynamic_world,284.0,432.0,313.0,2309.0,1145.0,625.0,0.761251,-0.68478656,Miguel Hidalgo,1.0
-99.18914397933258,19.416411129780368,2024,bosque,dynamic_world,273.5,463.0,343.0,2237.5,1377.5,795.0,0.73416007,-0.65710056,Miguel Hidalgo,1.0
-99.17629807076968,19.422609505240796,2024,bosque,dynamic_world,300.0,463.0,346.0,2522.0,1378.0,806.0,0.7587169,-0.68978226,Miguel Hidalgo,1.0
-99.19552201784984,19.47048970988436,2024,bosque,dynamic_world,399.0,565.0,582.0,1874.0,1479.0,955.0,0.5260586,-0.53669536,Miguel Hidalgo,1.0
