lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI
-99.19498302867936,19.128321418163235,2016,bosque,dynamic_world,853.5,892.5,790.0,2198.0,1706.0,884.0,0.4712182,-0.42242354
-99.23522755340792,19.126345124538172,2016,bosque,dynamic_world,644.5,623.0,417.5,2471.0,1399.0,702.5,0.7109226,-0.5972851
-99.21097304073669,19.1611099260336,2016,bosque,dynamic_world,647.5,572.0,429.0,1478.0,1454.0,718.5,0.55007863,-0.44195122
-99.2080086002991,19.244743078985127,2016,bosque,dynamic_world,732.5,644.0,507.0,1725.0,1201.0,601.5,0.54569894,-0.4563107
-99.13937731259236,19.180783030755816,2016,bosque,dynamic_world,739.5,682.0,532.0,1752.5,1720.5,908.0,0.5342526,-0.4397207
-99.17746588063903,19.218512272688837,2016,bosque,dynamic_world,727.5,686.5,554.0,1967.5,1504.0,726.0,0.560579,-0.48266768
-99.27241780617047,19.17961522088646,2016,bosque,dynamic_world,602.0,536.0,356.5,2222.5,935.5,432.0,0.72353625,-0.611383
-99.16354199373518,19.26145174326975,2016,bosque,dynamic_world,947.5,867.0,904.0,2080.0,1705.5,994.5,0.3941019,-0.41160503
-99.23226311297033,19.1956950644722,2016,bosque,dynamic_world,710.0,676.0,625.0,1585.5,1189.0,730.0,0.4345171,-0.4021667
-99.21654259549823,19.16721846996561,2016,bosque,dynamic_world,692.0,659.0,540.0,1677.0,1468.0,701.0,0.51285523,-0.43578768
-99.18878465321893,19.25040246527508,2016,bosque,dynamic_world,746.5,653.5,527.5,1803.0,1295.5,676.0,0.54730743,-0.4679422
-99.15294187338257,19.219410587972956,2016,bosque,dynamic_world,860.5,795.5,780.0,2340.0,2379.5,1531.5,0.5,-0.4925849
-99.25328369061872,19.132723163055424,2016,bosque,dynamic_world,606.0,545.0,416.5,1447.0,1149.5,573.0,0.5529917,-0.45281124
-99.18914397933258,19.28947918013428,2016,bosque,dynamic_world,853.0,768.5,760.5,1702.5,1489.5,938.0,0.38246042,-0.3779846
-99.23900047760122,19.19874933643821,2016,bosque,dynamic_world,767.0,788.0,747.0,1858.5,2002.0,1348.0,0.4265976,-0.4044965
-99.17036918989449,19.185454270233237,2016,bosque,dynamic_world,794.0,767.0,607.0,2176.0,1851.0,1058.0,0.56378007,-0.47876316
-99.17881335356522,19.109816123310374,2016,bosque,dynamic_world,728.5,692.5,600.0,1734.0,1659.0,914.0,0.48586118,-0.42921904
-99.23693435244775,19.166769312323552,2016,bosque,dynamic_world,690.5,674.5,609.0,1702.5,1288.5,725.0,0.47306943,-0.43247792
-99.24430053777752,19.132453668470188,2016,bosque,dynamic_world,654.0,603.5,471.5,1787.0,1137.0,569.0,0.58246624,-0.4950847
-99.15914024884299,19.108019492742134,2016,bosque,dynamic_world,645.5,619.5,444.0,2326.5,1643.0,810.0,0.67948025,-0.57942975
-99.18671852806547,19.247707519422722,2016,bosque,dynamic_world,810.5,697.5,564.0,1743.5,1221.5,664.5,0.51115924,-0.4285129
-99.18644903348023,19.10236010645218,2016,bosque,dynamic_world,668.0,675.5,471.0,1990.5,1270.0,646.0,0.61730653,-0.4932483
-99.23396991201015,19.206924005523696,2016,bosque,dynamic_world,601.0,528.0,373.0,1938.5,1005.5,509.0,0.6772658,-0.57186294
-99.20818826335592,19.24393459522942,2016,bosque,dynamic_world,760.0,685.5,547.0,1987.0,1433.0,666.0,0.5682715,-0.4869972
-99.17513026090032,19.19695270586997,2016,bosque,dynamic_world,773.0,761.0,550.0,1877.5,1692.0,811.0,0.5468589,-0.4231571
-99.27708904564788,19.19758152656885,2016,bosque,dynamic_world,659.0,628.5,557.5,1661.5,1287.5,696.5,0.4975214,-0.4510917
-99.27457376285236,19.193539107790315,2016,bosque,dynamic_world,703.0,678.5,621.0,1879.0,1459.0,820.5,0.5032,-0.4694037
-99.27223814311364,19.17458465529539,2016,bosque,dynamic_world,838.0,818.5,882.0,1666.5,2013.5,1478.0,0.30782813,-0.3412475
-99.15518766159286,19.28399945690115,2016,bosque,dynamic_world,765.5,719.5,466.5,2329.5,1020.5,465.0,0.666309,-0.52804196
-99.24232424415246,19.124548493969936,2016,bosque,dynamic_world,647.5,636.0,453.5,2054.0,1186.5,597.0,0.63828516,-0.5271375
-99.26433296861339,19.163086219658663,2016,bosque,dynamic_world,564.5,483.5,332.5,1518.0,894.0,471.0,0.64063764,-0.51686233
-99.20288820317961,19.138292717816963,2016,bosque,dynamic_world,666.0,631.0,488.0,2094.0,1350.0,677.0,0.6219984,-0.53688073
-99.22139349803247,19.11053477553767,2016,bosque,dynamic_world,725.5,695.0,658.5,1825.0,1453.5,795.5,0.4697,-0.4484127
-99.23846148843074,19.252558421956966,2016,bosque,dynamic_world,787.5,752.0,710.0,1771.0,1658.5,943.5,0.42765015,-0.40388426
-99.26612959918162,19.190395004295894,2016,bosque,dynamic_world,656.5,598.0,478.0,2078.0,1476.0,882.5,0.6259781,-0.5530643
-99.27160932241476,19.199647651722326,2016,bosque,dynamic_world,702.5,675.0,594.5,1982.5,1296.0,694.0,0.5386108,-0.49200377
-99.22363928624277,19.267650118730174,2016,bosque,dynamic_world,940.0,872.0,850.0,1515.5,1606.5,1086.0,0.28133586,-0.2695288
-99.25939223455073,19.1588641378233,2016,bosque,dynamic_world,604.5,571.5,382.0,2175.5,963.5,437.5,0.70127076,-0.5839097
-99.23172412379985,19.149611490396868,2016,bosque,dynamic_world,672.0,617.0,473.5,1741.5,1303.5,709.0,0.5724605,-0.4767861
-99.25445150048807,19.143772441050093,2016,bosque,dynamic_world,702.0,646.5,556.5,1782.0,1114.5,593.0,0.5240539,-0.46757257
-99.25525998424378,19.22605812107544,2016,bosque,dynamic_world,581.5,470.5,310.5,1716.0,821.0,368.0,0.6935603,-0.5696318
-99.21878838370853,19.11197207999226,2016,bosque,dynamic_world,901.0,951.5,998.5,1999.0,2108.5,1345.5,0.33377814,-0.35502458
-99.20540348597515,19.170003247346383,2016,bosque,dynamic_world,840.0,821.0,716.0,2139.0,1974.0,1114.0,0.4984238,-0.44527027
-99.23495805882268,19.126524787595,2016,bosque,dynamic_world,634.5,572.0,429.5,2042.5,1392.5,731.5,0.6525081,-0.5624402
-99.23801233078869,19.257409324491213,2016,bosque,dynamic_world,717.0,666.0,538.0,1720.5,1202.0,615.0,0.5235776,-0.44186047
