lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-99.0599662414762,19.08340565395726,2024,bosque,dynamic_world,227.0,380.0,323.0,1796.0,1430.0,878.0,0.6951392,-0.6507353,Milpa Alta,1.0
-99.06409849178314,19.13990968532838,2024,bosque,dynamic_world,197.0,357.5,294.0,1805.0,1521.0,902.0,0.7198666,-0.66936415,Milpa Alta,1.0
-99.05583399116924,19.093826111253048,2024,bosque,dynamic_world,225.0,410.0,311.0,1961.0,1075.0,582.0,0.7262324,-0.65415436,Milpa Alta,1.0
-99.04316774566315,19.11466702584462,2024,bosque,dynamic_world,195.0,373.0,271.0,1800.0,1154.0,639.0,0.73829067,-0.6566958,Milpa Alta,1.0
-99.01478098268498,19.146557218430864,2024,bosque,dynamic_world,290.0,458.0,441.0,2086.0,1524.5,959.0,0.6509695,-0.6399371,Milpa Alta,1.0
-99.14395872054138,19.10227027492377,2024,bosque,dynamic_world,183.0,291.0,223.0,1484.5,936.0,534.5,0.7387994,-0.67220503,Milpa Alta,1.0
-98.9907061330706,19.145658903146742,2024,bosque,dynamic_world,335.0,498.0,584.0,2021.0,1689.0,1081.0,0.55163145,-0.604605,Milpa Alta,1.0
-99.0195420536908,19.14089783214091,2024,bosque,dynamic_world,289.5,397.0,416.5,1564.0,1509.0,989.0,0.57939917,-0.5951045,Milpa Alta,1.0
-99.07829187327224,19.123201021043755,2024,bosque,dynamic_world,305.0,494.0,472.0,1945.0,1374.0,795.0,0.6094332,-0.5949159,Milpa Alta,1.0
-99.14081461704696,19.148892838169573,2024,bosque,dynamic_world,251.0,466.0,396.5,2221.0,1767.0,1064.0,0.6970392,-0.6531448,Milpa Alta,1.0
-99.0374185278448,19.149880984982104,2024,bosque,dynamic_world,278.0,419.0,436.0,1889.0,2511.0,1771.0,0.62494624,-0.6369151,Milpa Alta,1.0
-99.05349837143054,19.13164518471448,2024,bosque,dynamic_world,356.0,570.0,615.0,1806.0,1533.0,974.0,0.49194548,-0.52020204,Milpa Alta,1.0
-99.111170212671,19.182938987437705,2024,bosque,dynamic_world,251.0,430.5,328.0,2148.5,1362.5,788.0,0.73511004,-0.6661497,Milpa Alta,1.0
-99.00373170469032,19.142424968123912,2024,bosque,dynamic_world,244.5,399.5,364.5,1674.5,1298.0,786.5,0.6424718,-0.6147541,Milpa Alta,1.0
-99.00364187316192,19.1475453652434,2024,bosque,dynamic_world,329.5,521.0,511.0,1783.5,1736.0,1093.0,0.55458707,-0.5478412,Milpa Alta,1.0
-99.05942725230572,19.082687001729965,2024,bosque,dynamic_world,267.0,470.0,401.0,2102.0,1281.0,749.0,0.6795845,-0.63452566,Milpa Alta,1.0
-99.14252141608678,19.099485497543,2024,bosque,dynamic_world,216.0,327.0,247.0,1534.0,1008.0,566.0,0.72262776,-0.648576,Milpa Alta,1.0
-99.10542099485264,19.166320154681493,2024,bosque,dynamic_world,226.0,386.5,256.0,1919.0,1246.5,693.5,0.7645977,-0.6647148,Milpa Alta,1.0
-99.06400866025474,19.15464205598794,2024,bosque,dynamic_world,373.0,544.0,523.5,1744.0,1520.5,1028.0,0.538258,-0.5244755,Milpa Alta,1.0
-99.0674222583344,19.09104133387228,2024,bosque,dynamic_world,204.5,393.0,310.5,1930.0,1288.5,702.5,0.7228297,-0.6616444,Milpa Alta,1.0
-99.03032183710026,19.09167015457116,2024,bosque,dynamic_world,325.5,522.5,524.0,1766.0,1613.5,987.0,0.5423581,-0.543369,Milpa Alta,1.0
-98.98450775761016,19.16434386105643,2024,bosque,dynamic_world,383.0,546.0,703.0,1694.0,1997.0,1386.0,0.41343346,-0.5125,Milpa Alta,1.0
-99.11009223433008,19.09858718225888,2024,bosque,dynamic_world,279.0,412.0,415.0,1419.0,1448.0,946.0,0.5474373,-0.5499727,Milpa Alta,1.0
-98.99627568783212,19.129489228032597,2024,bosque,dynamic_world,171.0,232.0,178.0,1394.0,886.0,463.0,0.7735369,-0.71463716,Milpa Alta,1.0
-99.0411914520381,19.139730022271557,2024,bosque,dynamic_world,317.0,506.0,460.0,1983.0,1234.0,715.0,0.62341386,-0.593411,Milpa Alta,1.0
-99.07317147615277,19.06049861421221,2024,bosque,dynamic_world,330.0,523.0,556.0,2014.0,2005.0,1433.0,0.56731516,-0.58770204,Milpa Alta,1.0
-99.07038669877198,19.153564077646998,2024,bosque,dynamic_world,266.5,407.5,381.0,1451.0,1430.5,975.5,0.58406115,-0.5614743,Milpa Alta,1.0
-98.98837051333189,19.139370696157908,2024,bosque,dynamic_world,404.0,608.0,619.0,1996.0,1764.0,1077.0,0.5265774,-0.5330261,Milpa Alta,1.0
-99.0976056518808,19.07963272976396,2024,bosque,dynamic_world,346.5,567.5,464.5,2431.0,1540.0,843.5,0.6791573,-0.6214774,Milpa Alta,1.0
-98.96043290799577,19.16982358428956,2024,bosque,dynamic_world,326.0,450.5,421.5,1748.5,1521.5,1057.0,0.6115207,-0.5902683,Milpa Alta,1.0
-98.96267869620604,19.103887242435185,2024,bosque,dynamic_world,230.5,418.0,312.0,2045.0,1208.5,655.0,0.7352567,-0.6605765,Milpa Alta,1.0
-99.1238364581771,19.08987352400292,2024,bosque,dynamic_world,405.5,481.5,545.0,1020.5,1575.5,1159.5,0.30373684,-0.35885486,Milpa Alta,1.0
-99.03095065779914,19.085471779110737,2024,bosque,dynamic_world,430.5,636.0,724.0,2154.0,1956.0,1167.5,0.49687284,-0.54408604,Milpa Alta,1.0
-99.08305294427808,19.127782428992766,2024,bosque,dynamic_world,336.0,572.0,579.0,1701.0,1650.0,1139.0,0.49210528,-0.4967004,Milpa Alta,1.0
-99.04972544723724,19.097149877804288,2024,bosque,dynamic_world,217.0,366.0,373.0,1483.5,1305.0,759.0,0.5981686,-0.60421735,Milpa Alta,1.0
-99.11602111520526,19.14260463118074,2024,bosque,dynamic_world,457.0,699.5,791.0,1811.0,1777.5,1205.5,0.39200616,-0.4427405,Milpa Alta,1.0
-99.15060625364386,19.108917808026256,2024,bosque,dynamic_world,357.0,509.0,537.0,1460.0,1582.5,1087.0,0.46219328,-0.4829863,Milpa Alta,1.0
-99.13461624158651,19.114846688901444,2024,bosque,dynamic_world,378.0,566.0,628.0,1608.0,1672.0,1129.0,0.43828264,-0.47930083,Milpa Alta,1.0
-98.996904508531,19.086909083565327,2024,bosque,dynamic_world,257.5,427.0,317.5,1879.5,1052.5,539.5,0.7109695,-0.629742,Milpa Alta,1.0
-99.03867616924256,19.13730457100443,2024,bosque,dynamic_world,232.5,426.0,342.0,1983.5,1236.5,662.5,0.70586973,-0.6463997,Milpa Alta,1.0
-99.02340480941254,19.148084354413868,2024,bosque,dynamic_world,256.0,364.0,324.0,1592.0,1389.0,784.0,0.6617954,-0.62781185,Milpa Alta,1.0
-99.05448651824308,19.16515234481214,2024,bosque,dynamic_world,314.0,463.0,500.0,1458.0,1661.0,1067.0,0.48927477,-0.5179594,Milpa Alta,1.0
-98.9802856757748,19.093646448196225,2024,bosque,dynamic_world,229.5,402.0,301.0,2001.5,1033.0,542.5,0.73854506,-0.6654878,Milpa Alta,1.0
-99.05718146409542,19.15670818114141,2024,bosque,dynamic_world,296.0,487.0,416.0,1764.0,1608.0,1037.0,0.6183486,-0.5673034,Milpa Alta,1.0
-98.98540607289428,19.158055654067592,2024,bosque,dynamic_world,409.5,568.5,686.5,1954.5,1822.5,1257.0,0.48012117,-0.549346,Milpa Alta,1.0
-99.01594879255434,19.09508375265081,2024,bosque,dynamic_world,275.0,454.0,398.0,1816.0,1501.0,856.0,0.64046973,-0.6,Milpa Alta,1.0
-99.11314650629608,19.132812994583837,2024,bosque,dynamic_world,303.5,497.5,522.0,1588.5,1632.0,1158.0,0.5053305,-0.52301055,Milpa Alta,1.0
-99.13767051355254,19.11700264558333,2024,bosque,dynamic_world,340.0,542.0,586.0,1544.0,1660.0,1066.0,0.44976526,-0.48034516,Milpa Alta,1.0
-99.13820950272302,19.09652105710541,2024,bosque,dynamic_world,213.0,358.0,251.0,1676.0,1162.0,645.0,0.73949146,-0.64798427,Milpa Alta,1.0
-99.04164060968016,19.09679055169064,2024,bosque,dynamic_world,200.0,357.0,267.0,2125.0,1006.0,499.0,0.77675587,-0.7123288,Milpa Alta,1.0
-99.0577204532659,19.115295846543503,2024,bosque,dynamic_world,223.5,356.5,303.0,1797.5,1258.5,707.0,0.71149725,-0.66898793,Milpa Alta,1.0
-99.06329000802744,19.09984482365665,2024,bosque,dynamic_world,176.5,289.5,257.5,1573.0,1110.0,613.5,0.7186561,-0.6891275,Milpa Alta,1.0
-99.04550336540188,19.094185437366693,2024,bosque,dynamic_world,221.5,369.0,311.0,1826.0,1170.0,648.0,0.70893776,-0.66378134,Milpa Alta,1.0
-98.97992634966116,19.11781112933904,2024,bosque,dynamic_world,255.5,428.5,326.0,1844.5,1295.0,732.5,0.6996084,-0.6229652,Milpa Alta,1.0
-98.98747219804775,19.100204149770292,2024,bosque,dynamic_world,287.5,406.0,478.5,1519.0,1253.5,762.0,0.52090114,-0.5781818,Milpa Alta,1.0
-98.99322141586612,19.15778615948236,2024,bosque,dynamic_world,366.0,590.0,576.0,2407.0,1879.0,1226.0,0.6138116,-0.60627294,Milpa Alta,1.0
-99.02592009220808,19.140538506027266,2024,bosque,dynamic_world,301.0,468.5,364.5,2206.0,1324.0,733.5,0.7163976,-0.64965415,Milpa Alta,1.0
-99.05960691536256,19.14952165886846,2024,bosque,dynamic_world,329.0,466.0,455.0,1542.0,1627.0,1064.0,0.5443165,-0.53585654,Milpa Alta,1.0
-99.11422448463702,19.083585317014084,2024,bosque,dynamic_world,324.0,461.0,454.0,1404.0,1488.0,976.0,0.5113025,-0.50563,Milpa Alta,1.0
-99.0508932571066,19.099305834486177,2024,bosque,dynamic_world,241.5,424.0,319.5,1780.0,1406.5,810.0,0.6956418,-0.615245,Milpa Alta,1.0
-98.96851774555284,19.10011431824188,2024,bosque,dynamic_world,282.0,468.0,364.0,2137.0,1007.0,543.0,0.7089164,-0.640691,Milpa Alta,1.0
-98.9781297190929,19.09175998609957,2024,bosque,dynamic_world,222.0,359.0,307.0,1746.0,1298.0,703.0,0.70092547,-0.65890735,Milpa Alta,1.0
-99.03418459282196,19.11493652042985,2024,bosque,dynamic_world,172.0,331.0,193.0,2514.0,1260.0,626.0,0.85740674,-0.7673111,Milpa Alta,1.0
-98.96627195734251,19.09256846985528,2024,bosque,dynamic_world,258.0,448.0,351.0,1968.0,1152.0,641.0,0.6972833,-0.62913907,Milpa Alta,1.0
-98.96878724013808,19.084393800769792,2024,bosque,dynamic_world,203.0,337.0,258.0,1706.0,1152.0,568.0,0.7372709,-0.670093,Milpa Alta,1.0
-99.13380775783082,19.090502344701804,2024,bosque,dynamic_world,399.0,592.0,606.0,1934.0,1630.0,998.0,0.52283466,-0.53127474,Milpa Alta,1.0
-98.97911786590544,19.095622741821288,2024,bosque,dynamic_world,221.5,368.0,314.5,1949.0,996.0,546.0,0.72211176,-0.68234783,Milpa Alta,1.0
-99.09257508628974,19.15131828943669,2024,bosque,dynamic_world,256.0,414.0,409.5,1650.0,1354.0,768.5,0.6023307,-0.5988372,Milpa Alta,1.0
-99.00094692730954,19.08771756732104,2024,bosque,dynamic_world,365.0,513.5,594.5,1382.0,1400.0,1206.0,0.39843157,-0.45819044,Milpa Alta,1.0
-99.1404552909333,19.121763716589165,2024,bosque,dynamic_world,357.0,512.0,576.0,1681.0,1670.0,1121.0,0.48958796,-0.5330597,Milpa Alta,1.0
-99.1231178059498,19.16021161074948,2024,bosque,dynamic_world,183.0,321.0,197.0,2288.0,1246.0,652.0,0.84144866,-0.7539287,Milpa Alta,1.0
-99.08673603694297,19.145389408561503,2024,bosque,dynamic_world,238.0,399.5,352.0,1586.5,1331.5,799.0,0.6368326,-0.5976838,Milpa Alta,1.0
-99.05915775772048,19.11520601501509,2024,bosque,dynamic_world,185.0,269.0,242.0,1280.0,1289.0,732.0,0.68199736,-0.65267915,Milpa Alta,1.0
-98.98010601271795,19.07612930015589,2024,bosque,dynamic_world,188.0,341.0,236.0,1712.0,981.0,521.0,0.7577002,-0.6678032,Milpa Alta,1.0
-98.97606359393944,19.09625156252017,2024,bosque,dynamic_world,239.0,400.0,348.0,2046.0,1247.0,688.0,0.70927316,-0.6729354,Milpa Alta,1.0
-98.98154331717257,19.0949939211224,2024,bosque,dynamic_world,207.5,319.0,318.0,1321.0,1064.0,543.5,0.6119585,-0.6109756,Milpa Alta,1.0
-99.04738982749852,19.087358241207387,2024,bosque,dynamic_world,265.0,478.0,431.0,2171.0,1482.0,860.0,0.6687164,-0.6391091,Milpa Alta,1.0
-99.1260822463874,19.117541634753803,2024,bosque,dynamic_world,251.0,400.0,362.0,1460.0,1561.0,1046.0,0.6026345,-0.56989247,Milpa Alta,1.0
-98.98001618118955,19.20342057591563,2024,bosque,dynamic_world,654.0,965.0,1286.0,2617.0,2619.0,1893.0,0.34101972,-0.46119487,Milpa Alta,1.0
-99.04092195745288,19.142335136595506,2024,bosque,dynamic_world,351.0,552.0,554.0,1716.0,1789.0,1173.0,0.5118943,-0.5132275,Milpa Alta,1.0
-98.98082466494527,19.106941514401196,2024,bosque,dynamic_world,216.0,352.0,262.5,2297.0,1012.0,490.5,0.7948818,-0.73423934,Milpa Alta,1.0
-99.05071359404975,19.08888537719039,2024,bosque,dynamic_world,307.0,489.0,433.5,1971.5,1473.0,853.0,0.63950104,-0.6025198,Milpa Alta,1.0
-98.99304175280928,19.11421786820256,2024,bosque,dynamic_world,380.0,640.0,550.5,2257.5,1419.0,806.0,0.607906,-0.5582399,Milpa Alta,1.0
-98.98576539900792,19.1205060751914,2024,bosque,dynamic_world,244.0,358.0,346.5,1380.0,1307.0,742.5,0.5986099,-0.58803225,Milpa Alta,1.0
-99.10272604900028,19.070829239979588,2024,bosque,dynamic_world,328.0,544.5,467.5,2251.5,1487.5,849.0,0.6561236,-0.610515,Milpa Alta,1.0
-98.97920769743384,19.190035678182248,2024,bosque,dynamic_world,485.5,645.5,729.0,1650.0,1881.0,1474.0,0.38713744,-0.4375953,Milpa Alta,1.0
-99.11440414769385,19.16398453494278,2024,bosque,dynamic_world,230.0,397.5,266.0,1956.0,1252.5,670.5,0.76057607,-0.6622052,Milpa Alta,1.0
-99.0914971079488,19.17584229669316,2024,bosque,dynamic_world,260.5,447.5,347.5,2053.5,1375.0,759.5,0.71053725,-0.64214313,Milpa Alta,1.0
-99.11754825118824,19.13793339170332,2024,bosque,dynamic_world,234.0,406.5,271.0,2145.0,1006.5,526.0,0.77566224,-0.6813639,Milpa Alta,1.0
-99.04550336540188,19.131106195544007,2024,bosque,dynamic_world,222.0,389.0,305.0,1960.0,1456.0,806.0,0.73068434,-0.6687952,Milpa Alta,1.0
-99.0742494544937,19.073075028189887,2024,bosque,dynamic_world,433.0,659.0,721.0,1880.0,1916.0,1275.0,0.44559786,-0.480898,Milpa Alta,1.0
-99.13075348586482,19.141167326726144,2024,bosque,dynamic_world,193.0,354.0,206.0,2746.0,1400.0,698.0,0.8604336,-0.7716129,Milpa Alta,1.0
-99.06355950261268,19.1385622124022,2024,bosque,dynamic_world,218.5,335.5,303.0,1575.0,1372.5,795.0,0.6773163,-0.648783,Milpa Alta,1.0
-99.08493940637472,19.093646448196225,2024,bosque,dynamic_world,325.0,470.5,496.5,1390.5,1656.0,1147.0,0.47376788,-0.49435788,Milpa Alta,1.0
-99.09041912960784,19.175482970579512,2024,bosque,dynamic_world,412.0,598.5,698.0,2085.0,1951.0,1445.0,0.49838305,-0.5539408,Milpa Alta,1.0
-99.0983243041081,19.09535324723605,2024,bosque,dynamic_world,236.0,375.5,385.5,1294.0,1426.0,987.0,0.5409348,-0.5501647,Milpa Alta,1.0
-98.97687207769516,19.11242123763432,2024,bosque,dynamic_world,270.5,447.0,351.0,2031.5,1158.5,598.5,0.70535153,-0.63929796,Milpa Alta,1.0
-98.98513657830904,19.10029398129871,2024,bosque,dynamic_world,208.0,342.0,272.0,1770.0,982.0,505.5,0.73359454,-0.6761364,Milpa Alta,1.0
-99.06050523064668,19.166769312323552,2024,bosque,dynamic_world,317.0,507.0,549.0,1851.0,1977.0,1327.0,0.5425,-0.56997454,Milpa Alta,1.0
-98.9653736420584,19.104695726190894,2024,bosque,dynamic_world,209.0,381.0,257.0,2070.0,983.0,453.0,0.7791147,-0.68910646,Milpa Alta,1.0
-99.04173044120856,19.137574065589668,2024,bosque,dynamic_world,608.0,908.0,1034.0,2448.0,2108.0,1346.0,0.40608844,-0.45887962,Milpa Alta,1.0
-99.02807604888996,19.12481798855517,2024,bosque,dynamic_world,520.0,776.0,770.0,2316.0,1526.0,887.0,0.50097215,-0.4980595,Milpa Alta,1.0
-99.02421329316824,19.12481798855517,2024,bosque,dynamic_world,202.0,354.0,256.0,2324.0,1403.0,744.0,0.8015504,-0.7356236,Milpa Alta,1.0
-99.06212219815808,19.08196834950267,2024,bosque,dynamic_world,322.0,539.0,560.0,1918.0,1630.0,992.0,0.5480226,-0.56125355,Milpa Alta,1.0
-99.05619331728288,19.15563020280047,2024,bosque,dynamic_world,254.0,420.0,344.0,1550.0,1499.0,932.0,0.6367476,-0.57360405,Milpa Alta,1.0
-99.03005234251502,19.1468267130161,2024,bosque,dynamic_world,208.0,291.0,252.0,1382.0,1224.5,763.0,0.6915545,-0.65212196,Milpa Alta,1.0
-99.05206106697597,19.12850108122006,2024,bosque,dynamic_world,297.0,522.0,428.0,1964.0,1621.0,955.0,0.64214045,-0.58004826,Milpa Alta,1.0
-99.1201533655122,19.11251106916273,2024,bosque,dynamic_world,213.0,343.0,305.0,1612.0,1181.0,684.0,0.68179446,-0.64910483,Milpa Alta,1.0
-99.07990884078365,19.152486099306053,2024,bosque,dynamic_world,239.0,376.0,321.0,1837.0,1257.0,782.0,0.7025023,-0.6601898,Milpa Alta,1.0
-99.07559692741988,19.061037603382683,2024,bosque,dynamic_world,273.0,463.0,454.0,1563.0,1600.0,1030.0,0.5498265,-0.54294175,Milpa Alta,1.0
-99.05825944243637,19.0859209367528,2024,bosque,dynamic_world,187.5,309.0,259.0,1614.5,1171.5,635.5,0.7235122,-0.6787107,Milpa Alta,1.0
-98.98199247481462,19.083944643127733,2024,bosque,dynamic_world,145.0,222.0,170.0,1206.0,834.0,423.0,0.752907,-0.68907565,Milpa Alta,1.0
-98.98396876843968,19.100204149770292,2024,bosque,dynamic_world,205.0,373.0,258.0,2042.0,1293.0,707.5,0.77565217,-0.6910973,Milpa Alta,1.0
-99.11476347380749,19.114846688901444,2024,bosque,dynamic_world,389.0,638.0,672.0,2076.0,1980.0,1293.0,0.510917,-0.52984524,Milpa Alta,1.0
-99.02178784190112,19.0859209367528,2024,bosque,dynamic_world,422.5,665.0,693.0,1920.0,1486.0,873.0,0.4695752,-0.48549324,Milpa Alta,1.0
