lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI
-99.0720036662834,19.138472380873786,2016,bosque,dynamic_world,750.5,726.0,645.0,1814.5,1638.0,980.0,0.47550315,-0.42845896
-99.13452641005811,19.134789288208896,2016,bosque,dynamic_world,679.0,670.0,505.0,1967.0,1612.0,955.5,0.5914239,-0.4918468
-99.02026070591812,19.126884113708645,2016,bosque,dynamic_world,833.0,751.0,652.5,1387.0,1332.0,936.5,0.36013728,-0.29747427
-99.04694066985647,19.111792416935437,2016,bosque,dynamic_world,578.5,508.0,360.0,1492.0,888.0,442.0,0.6112311,-0.492
-99.12796870848405,19.154372561402703,2016,bosque,dynamic_world,714.0,665.0,491.5,2088.5,1723.5,1009.0,0.61899227,-0.5169784
-99.04074229439604,19.11924843379363,2016,bosque,dynamic_world,563.5,495.0,328.5,1651.5,806.0,377.5,0.66818184,-0.5387841
-99.04747965902693,19.117092477111743,2016,bosque,dynamic_world,615.0,465.5,306.5,1305.0,592.5,278.5,0.61960906,-0.47415984
-99.0343642558788,19.150869131794636,2016,bosque,dynamic_world,668.0,623.5,517.5,1697.0,1422.5,810.5,0.53262585,-0.46261582
-99.12886702376817,19.1528454254197,2016,bosque,dynamic_world,840.5,874.5,847.5,1862.5,2081.0,1533.0,0.37453875,-0.36097917
-99.10685829930723,19.076308963212718,2016,bosque,dynamic_world,566.5,456.5,302.0,1495.5,678.5,343.5,0.66397774,-0.5322746
-99.0908682872499,19.17359650848286,2016,bosque,dynamic_world,746.0,666.0,504.0,1585.0,1248.5,689.5,0.51747245,-0.408263
-99.06616461693662,19.155360708215234,2016,bosque,dynamic_world,784.0,787.0,581.0,1591.0,1524.0,763.0,0.4650092,-0.33809924
-99.03705920173115,19.095622741821288,2016,bosque,dynamic_world,645.5,608.5,446.0,1651.5,1297.0,675.0,0.5747318,-0.46150443
-99.05745095868066,19.115295846543503,2016,bosque,dynamic_world,626.5,532.5,417.0,1412.0,1232.5,639.5,0.54401314,-0.45230135
-99.09589885284097,19.073434354303533,2016,bosque,dynamic_world,702.5,690.0,545.0,2010.0,1577.5,839.0,0.57338554,-0.4888889
-99.04927628959517,19.077836099195718,2016,bosque,dynamic_world,642.5,625.0,466.0,1740.5,1419.0,704.0,0.5776116,-0.4715705
-99.12976533905228,19.113589047503677,2016,bosque,dynamic_world,757.0,736.0,541.0,1819.0,1432.5,872.0,0.5415254,-0.42387477
-99.05933742077731,19.084393800769792,2016,bosque,dynamic_world,620.0,572.5,443.0,1540.5,1313.0,683.0,0.55331486,-0.4581164
-98.9975333292299,19.125087483140405,2016,bosque,dynamic_world,853.0,815.0,635.0,2116.0,1226.0,586.0,0.5383497,-0.44387582
-99.0434372402484,19.120326412134574,2016,bosque,dynamic_world,699.5,663.0,607.0,1621.0,1562.5,932.0,0.4551167,-0.41943958
-99.05062376252135,19.086998915093737,2016,bosque,dynamic_world,623.5,568.5,417.0,1811.5,1162.5,559.0,0.6257572,-0.5222689
-99.10766678306294,19.07406317500242,2016,bosque,dynamic_world,555.0,450.0,293.5,1535.0,779.5,355.5,0.6789718,-0.5465995
-99.04065246286763,19.081429360332198,2016,bosque,dynamic_world,650.5,626.0,527.5,1441.0,1526.0,826.0,0.46405894,-0.39429125
-99.03157947849802,19.126434956066586,2016,bosque,dynamic_world,568.5,497.0,322.0,1807.0,859.0,421.0,0.69751054,-0.5685764
-99.08449024873266,19.146197892317215,2016,bosque,dynamic_world,707.0,696.0,560.5,2147.0,1482.5,803.0,0.5859649,-0.51037633
-99.11736858813144,19.15149795249352,2016,bosque,dynamic_world,730.0,718.0,591.0,2177.0,1566.0,1006.0,0.5729769,-0.50397235
-99.13668236674,19.094275268895107,2016,bosque,dynamic_world,657.0,634.0,398.0,1562.5,1029.5,523.5,0.59398115,-0.42271796
-99.09113778183514,19.158055654067592,2016,bosque,dynamic_world,800.0,743.0,653.5,1342.0,975.5,718.0,0.3450263,-0.28729016
-99.1102718973869,19.09490408959399,2016,bosque,dynamic_world,681.0,656.0,541.0,1513.5,1533.0,837.0,0.47335118,-0.39525238
-99.03005234251502,19.097958361559996,2016,bosque,dynamic_world,664.5,663.0,493.0,1819.0,1348.0,767.0,0.5735294,-0.46575344
-99.0599662414762,19.08340565395726,2016,bosque,dynamic_world,652.5,595.0,467.0,1829.5,1466.5,760.0,0.59329414,-0.50917715
-99.06409849178314,19.13990968532838,2016,bosque,dynamic_world,692.0,653.0,493.0,1951.0,1625.0,817.0,0.59656304,-0.4984639
-99.05583399116925,19.093826111253048,2016,bosque,dynamic_world,654.5,622.0,498.5,1956.0,1021.0,482.0,0.5938073,-0.5174554
-99.04316774566317,19.11466702584462,2016,bosque,dynamic_world,587.5,603.0,437.5,1764.0,1296.5,658.0,0.6025437,-0.4904943
-99.14395872054138,19.10227027492377,2016,bosque,dynamic_world,679.5,547.0,348.0,1838.0,902.0,453.5,0.6816102,-0.5412998
-99.01954205369081,19.14089783214091,2016,bosque,dynamic_world,771.0,722.0,655.5,2489.0,1821.5,1160.5,0.58308154,-0.5502958
-99.07829187327224,19.123201021043755,2016,bosque,dynamic_world,851.0,866.0,790.0,2097.5,1588.0,924.0,0.45281386,-0.41555592
-99.05349837143054,19.13164518471448,2016,bosque,dynamic_world,728.5,696.0,634.5,1542.5,1461.0,824.0,0.41708773,-0.37815502
-99.11117021267101,19.182938987437705,2016,bosque,dynamic_world,679.5,656.0,505.0,2086.0,1446.5,792.5,0.61018914,-0.52151716
-99.00373170469031,19.142424968123912,2016,bosque,dynamic_world,750.5,655.0,482.5,2084.5,1423.5,709.0,0.6240748,-0.52181053
-99.00364187316191,19.147545365243396,2016,bosque,dynamic_world,861.5,803.5,701.5,1759.5,1527.5,928.0,0.42990655,-0.37300038
-99.05942725230572,19.082687001729965,2016,bosque,dynamic_world,676.0,651.0,516.5,1919.0,1281.0,673.0,0.5758571,-0.49338523
-99.14252141608678,19.099485497543,2016,bosque,dynamic_world,614.0,563.0,377.5,1746.5,963.0,465.0,0.6445386,-0.5124486
-99.13461624158653,19.101641454224886,2016,bosque,dynamic_world,686.5,683.5,536.0,1678.5,1435.0,842.0,0.51591784,-0.42125317
-99.10542099485265,19.166320154681493,2016,bosque,dynamic_world,685.0,611.5,404.5,1856.0,1308.0,591.0,0.6421146,-0.5043566
-99.06400866025474,19.15464205598794,2016,bosque,dynamic_world,808.0,758.0,633.0,1604.5,1531.0,933.0,0.43418995,-0.35830688
-99.00166557953685,19.108558481912606,2016,bosque,dynamic_world,837.0,943.5,872.0,2421.0,1434.0,738.5,0.47039175,-0.43914402
-99.11009223433007,19.098587182258882,2016,bosque,dynamic_world,700.5,698.5,597.0,1628.5,1640.0,915.0,0.46349135,-0.3996562
-98.99627568783212,19.129489228032593,2016,bosque,dynamic_world,794.0,579.0,626.0,1807.0,1611.0,1091.0,0.48540896,-0.5146689
-99.0411914520381,19.139730022271554,2016,bosque,dynamic_world,708.0,686.5,611.5,1890.5,1279.0,744.0,0.51119107,-0.46720994
-99.09068862419309,19.068403788712466,2016,bosque,dynamic_world,781.5,803.5,752.5,2012.5,1900.5,1073.0,0.4556962,-0.42933238
-99.07038669877198,19.153564077646994,2016,bosque,dynamic_world,784.0,724.5,532.0,1463.5,1557.0,888.0,0.4668003,-0.33775136
-99.09760565188081,19.079632729763958,2016,bosque,dynamic_world,701.0,741.0,533.5,1984.5,1215.5,620.0,0.576251,-0.45624655
-98.96043290799575,19.16982358428956,2016,bosque,dynamic_world,698.0,650.0,474.0,1891.0,1053.0,563.0,0.59915435,-0.4883904
-98.96267869620605,19.103887242435185,2016,bosque,dynamic_world,691.0,660.0,481.0,2444.0,1233.0,603.0,0.6711111,-0.57474226
-99.13578405145589,19.104785557719307,2016,bosque,dynamic_world,707.0,676.5,584.0,1478.5,1552.0,914.0,0.43369696,-0.37215778
-99.1238364581771,19.089873524002922,2016,bosque,dynamic_world,770.0,668.0,646.5,1144.0,1552.0,983.5,0.27785534,-0.26269317
-99.03095065779914,19.085471779110737,2016,bosque,dynamic_world,739.5,742.0,689.0,1740.0,1528.0,841.0,0.43268836,-0.40209508
-99.10074975537522,19.175572802107922,2016,bosque,dynamic_world,917.0,944.5,985.5,1966.5,2185.0,1559.0,0.33231708,-0.35108212
-99.08305294427807,19.127782428992766,2016,bosque,dynamic_world,912.0,905.0,827.0,1807.5,1767.0,1098.0,0.3721769,-0.3327189
-99.04972544723724,19.097149877804288,2016,bosque,dynamic_world,660.0,640.0,551.5,1643.0,1406.0,694.0,0.4973798,-0.4393342
-99.15060625364386,19.108917808026256,2016,bosque,dynamic_world,731.0,702.5,544.0,1725.0,1645.0,905.0,0.5204936,-0.42121524
-98.996904508531,19.086909083565327,2016,bosque,dynamic_world,702.0,693.0,476.0,1884.0,965.0,481.0,0.5966102,-0.4621653
-99.03867616924256,19.13730457100443,2016,bosque,dynamic_world,682.5,573.5,420.0,1651.0,1020.5,530.0,0.59439886,-0.48437852
-99.02340480941254,19.148084354413868,2016,bosque,dynamic_world,1386.5,1316.5,1283.0,2044.0,2202.5,1601.0,0.2287346,-0.21648565
-99.05448651824307,19.16515234481214,2016,bosque,dynamic_world,865.5,732.5,680.0,2132.0,1684.0,945.0,0.51635844,-0.48856694
-98.9802856757748,19.093646448196225,2016,bosque,dynamic_world,783.0,814.0,582.0,2243.0,1151.0,588.0,0.5879646,-0.46745175
-99.05718146409542,19.156708181141415,2016,bosque,dynamic_world,722.0,664.0,540.0,1587.5,1459.5,868.0,0.49236193,-0.410171
-99.01594879255434,19.095083752650815,2016,bosque,dynamic_world,772.0,774.0,646.0,1975.5,1692.0,991.0,0.5071524,-0.43698853
-99.11314650629608,19.132812994583833,2016,bosque,dynamic_world,871.0,948.5,886.0,2239.0,2175.0,1388.5,0.43296,-0.40486273
-99.13820950272302,19.096521057105406,2016,bosque,dynamic_world,705.0,684.0,443.0,2074.5,1322.5,704.5,0.64806354,-0.5040783
-99.04164060968016,19.096790551690642,2016,bosque,dynamic_world,596.5,556.0,369.5,2335.5,1018.0,466.0,0.72680223,-0.6154245
-99.0577204532659,19.115295846543503,2016,bosque,dynamic_world,731.5,696.5,568.0,1734.5,1522.5,779.0,0.5066232,-0.4269848
-99.06329000802744,19.09984482365665,2016,bosque,dynamic_world,649.0,608.5,485.0,1725.0,1204.5,618.0,0.561086,-0.47846583
-99.04550336540187,19.094185437366693,2016,bosque,dynamic_world,689.5,650.0,534.0,1928.5,1218.0,601.0,0.56629443,-0.49583092
-98.97992634966116,19.11781112933904,2016,bosque,dynamic_world,829.0,787.0,638.0,2317.0,1380.0,809.0,0.5681895,-0.49291238
-99.02592009220807,19.140538506027262,2016,bosque,dynamic_world,797.0,705.0,517.0,1866.0,1221.0,659.0,0.56609315,-0.45157525
-99.11422448463702,19.083585317014084,2016,bosque,dynamic_world,672.0,653.0,518.0,1817.5,1540.0,797.0,0.5564119,-0.47136208
-99.0508932571066,19.099305834486177,2016,bosque,dynamic_world,659.0,622.5,443.0,1630.0,1406.0,750.0,0.5726001,-0.4472808
-98.96851774555283,19.100114318241882,2016,bosque,dynamic_world,709.0,724.0,567.0,2203.0,1134.0,572.0,0.5906137,-0.5052955
-98.9781297190929,19.09175998609957,2016,bosque,dynamic_world,656.0,629.0,506.0,1688.0,1419.0,791.0,0.538742,-0.45705655
-99.03418459282197,19.114936520429854,2016,bosque,dynamic_world,634.0,576.5,442.0,1410.5,1353.0,719.5,0.522807,-0.41972822
-98.96627195734253,19.09256846985528,2016,bosque,dynamic_world,634.0,655.0,452.0,2127.0,1030.0,513.0,0.6494765,-0.52911574
-98.96878724013807,19.084393800769792,2016,bosque,dynamic_world,685.0,628.0,432.0,2088.0,1343.0,672.0,0.6571429,-0.5375552
-99.13380775783082,19.090502344701804,2016,bosque,dynamic_world,842.5,879.5,778.5,2077.5,1799.0,1035.0,0.45483193,-0.40514034
-98.97911786590544,19.095622741821288,2016,bosque,dynamic_world,756.0,681.0,568.0,1944.0,1203.0,628.0,0.5477707,-0.48114285
-99.04226943037905,19.16218790437454,2016,bosque,dynamic_world,873.0,836.5,678.5,1690.0,1603.0,1080.5,0.42706355,-0.33781913
-99.09257508628974,19.151318289436695,2016,bosque,dynamic_world,710.0,761.0,582.5,2110.0,1548.0,803.0,0.5673166,-0.46987113
-99.00094692730954,19.087717567321036,2016,bosque,dynamic_world,852.0,883.0,807.0,1932.0,1344.0,782.0,0.41073385,-0.37264654
-99.1404552909333,19.121763716589165,2016,bosque,dynamic_world,829.0,808.0,721.0,1680.0,1725.0,1083.0,0.39941692,-0.3504823
-98.96330751690493,19.1588641378233,2016,bosque,dynamic_world,737.0,645.0,530.0,1878.0,1484.0,876.0,0.5598007,-0.48870394
-99.1231178059498,19.160211610749478,2016,bosque,dynamic_world,659.5,567.5,421.0,1491.5,1309.0,722.0,0.5597386,-0.44876152
-99.08673603694297,19.145389408561506,2016,bosque,dynamic_world,850.5,902.0,830.0,2152.0,1917.0,1148.5,0.44332662,-0.40929928
-99.10560065790948,19.0896938609461,2016,bosque,dynamic_world,753.5,742.0,679.0,1585.0,1662.0,908.0,0.40017667,-0.362269
-99.05915775772048,19.11520601501509,2016,bosque,dynamic_world,635.0,551.5,452.0,1438.0,1262.0,654.0,0.5216931,-0.44558933
-98.98010601271797,19.07612930015589,2016,bosque,dynamic_world,801.0,768.0,654.0,1863.0,1297.0,715.0,0.48033375,-0.41619155
-98.97606359393943,19.09625156252017,2016,bosque,dynamic_world,799.0,746.0,580.0,2217.0,1440.0,769.0,0.5852699,-0.4964563
-98.98154331717257,19.094993921122402,2016,bosque,dynamic_world,696.0,702.0,571.0,1823.0,1371.0,724.0,0.5229741,-0.4439604
-99.04738982749852,19.087358241207387,2016,bosque,dynamic_world,712.5,748.0,603.0,2159.5,1481.0,736.0,0.5634389,-0.48546863
-99.1260822463874,19.117541634753803,2016,bosque,dynamic_world,771.0,753.0,614.0,1586.0,1691.5,1107.5,0.44181818,-0.3561351
-99.04092195745287,19.142335136595502,2016,bosque,dynamic_world,727.5,686.0,629.5,1695.5,1865.0,1015.0,0.45849463,-0.4238925
-98.98082466494527,19.106941514401193,2016,bosque,dynamic_world,813.0,874.0,660.0,2425.0,1561.0,792.0,0.57212317,-0.47014245
-99.05071359404977,19.08888537719039,2016,bosque,dynamic_world,673.5,666.5,517.0,1924.5,1374.0,727.5,0.57648987,-0.48552683
-98.98576539900793,19.120506075191397,2016,bosque,dynamic_world,800.0,784.0,732.0,2048.0,1688.0,975.0,0.47338128,-0.4463277
-99.10272604900028,19.070829239979588,2016,bosque,dynamic_world,792.0,787.0,596.0,2030.0,1425.5,758.5,0.54607767,-0.44124955
-99.07137484558451,19.08888537719039,2016,bosque,dynamic_world,834.0,813.0,769.0,1686.0,1630.0,929.0,0.3735234,-0.34933972
-99.11440414769385,19.16398453494278,2016,bosque,dynamic_world,689.5,625.0,457.0,1659.0,1293.5,712.5,0.56805295,-0.45271453
-99.0914971079488,19.17584229669316,2016,bosque,dynamic_world,673.0,624.0,453.5,1843.5,1183.5,611.0,0.6051371,-0.49422494
-99.11754825118825,19.137933391703317,2016,bosque,dynamic_world,705.0,670.0,448.0,1740.5,1054.0,480.0,0.59058714,-0.44409874
-99.04550336540187,19.131106195544007,2016,bosque,dynamic_world,694.0,610.5,541.5,1550.5,1431.0,1151.0,0.48231357,-0.4349838
-99.13075348586482,19.141167326726144,2016,bosque,dynamic_world,652.0,591.5,382.5,1509.0,1254.0,688.5,0.59555906,-0.43680075
-99.06355950261268,19.1385622124022,2016,bosque,dynamic_world,730.0,666.5,487.0,1597.5,1527.0,745.0,0.53274167,-0.4112191
-99.08493940637472,19.093646448196225,2016,bosque,dynamic_world,740.0,705.0,628.5,1587.5,1633.0,963.0,0.43276173,-0.38495094
-99.09041912960785,19.175482970579512,2016,bosque,dynamic_world,1039.0,1100.5,1241.5,2077.0,2211.0,1677.0,0.25177038,-0.30731708
-99.0983243041081,19.09535324723605,2016,bosque,dynamic_world,690.0,618.0,579.5,1390.0,1503.5,890.0,0.41152576,-0.38446215
-98.97687207769515,19.112421237634322,2016,bosque,dynamic_world,767.0,765.0,631.0,2308.0,1312.0,660.0,0.57060224,-0.5021152
-98.98513657830904,19.10029398129871,2016,bosque,dynamic_world,745.0,709.0,463.0,2437.0,1096.0,475.0,0.68068963,-0.5492689
-99.06050523064667,19.166769312323552,2016,bosque,dynamic_world,1481.0,1498.5,1382.5,2522.0,2331.0,1539.5,0.29184276,-0.25457034
-98.96537364205841,19.104695726190894,2016,bosque,dynamic_world,638.0,593.0,486.0,2114.0,1101.0,533.0,0.6261538,-0.5618766
-99.08008850384047,19.12382984174264,2016,bosque,dynamic_world,832.0,809.0,715.0,1635.5,1595.0,939.0,0.39161882,-0.33810595
-99.04173044120857,19.137574065589668,2016,bosque,dynamic_world,937.5,1011.0,975.0,2232.0,1963.0,1168.5,0.3919551,-0.37650323
-99.02807604888996,19.124817988555172,2016,bosque,dynamic_world,830.5,932.0,803.0,2009.5,1564.5,808.0,0.4289778,-0.3663097
-99.02421329316824,19.124817988555172,2016,bosque,dynamic_world,727.0,674.0,596.0,1835.5,1694.5,1015.0,0.50976765,-0.4628412
-99.06212219815808,19.08196834950267,2016,bosque,dynamic_world,762.0,780.0,646.0,1828.0,1414.5,908.5,0.4777688,-0.40184048
-99.05619331728289,19.15563020280047,2016,bosque,dynamic_world,705.5,660.0,547.0,1656.5,1451.0,813.0,0.50351715,-0.43017483
-99.03005234251502,19.1468267130161,2016,bosque,dynamic_world,658.5,534.5,401.5,1649.5,1178.0,717.5,0.6084837,-0.5105311
-99.05206106697595,19.12850108122006,2016,bosque,dynamic_world,730.5,712.5,579.0,1906.0,1553.0,818.0,0.53400403,-0.4557953
-99.12015336551221,19.112511069162732,2016,bosque,dynamic_world,716.0,687.0,488.0,1841.5,1223.0,637.5,0.58102596,-0.45659482
-99.07990884078365,19.152486099306053,2016,bosque,dynamic_world,701.0,707.0,588.5,2007.0,1552.0,898.5,0.54652286,-0.4789978
-99.06535613318091,19.095982067934933,2016,bosque,dynamic_world,636.5,583.5,442.5,1535.5,1254.5,718.5,0.5525784,-0.44926852
-99.05825944243637,19.085920936752796,2016,bosque,dynamic_world,632.0,589.0,457.0,1751.5,1216.5,609.0,0.58614445,-0.49668875
-98.98199247481462,19.083944643127733,2016,bosque,dynamic_world,630.0,497.0,389.0,1374.0,948.0,470.0,0.55870676,-0.4687333
