lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI
-99.27430426826712,19.29001816930475,2024,bosque,dynamic_world,324.0,459.0,380.0,2066.0,1026.0,512.0,0.6892886,-0.6364356
-99.26262616957356,19.23333447487681,2024,bosque,dynamic_world,192.5,294.5,311.5,1279.0,1141.5,651.5,0.60829926,-0.62567526
-99.26702791446574,19.24213796466118,2024,bosque,dynamic_world,204.0,267.5,209.5,1341.5,740.5,345.5,0.7298517,-0.6674953
-99.27520258355123,19.27663327157137,2024,bosque,dynamic_world,324.0,472.0,321.0,2595.0,1167.0,593.0,0.7798354,-0.6922074
-99.25400234284602,19.287502886509216,2024,bosque,dynamic_world,370.0,544.5,417.0,2558.5,1528.0,752.5,0.71971095,-0.6490493
-99.29936726469406,19.253366905712674,2024,bosque,dynamic_world,207.5,310.5,215.0,2103.5,817.0,368.0,0.81453526,-0.74275064
-99.30700294460907,19.238275208939466,2024,bosque,dynamic_world,223.0,383.0,398.0,1521.0,1205.0,684.0,0.5852006,-0.5976891
-99.28283826346625,19.243754932172596,2024,bosque,dynamic_world,209.5,334.0,259.5,1705.5,935.5,461.5,0.7358779,-0.6724687
-99.28930613351191,19.2182427781036,2024,bosque,dynamic_world,241.0,402.0,434.0,1875.0,1238.0,706.0,0.6240797,-0.6469038
-99.26091937053374,19.245641394269246,2024,bosque,dynamic_world,209.0,322.0,223.0,1743.0,920.0,425.0,0.7731434,-0.68813556
-99.26316515874403,19.283909625372736,2024,bosque,dynamic_world,265.0,349.0,322.0,1500.0,1040.5,598.0,0.64654225,-0.62249863
-99.28903663892667,19.25552286239456,2024,bosque,dynamic_world,130.0,198.5,152.0,1297.0,682.5,315.5,0.7902001,-0.73453695
-99.2936180468757,19.231358181251746,2024,bosque,dynamic_world,262.5,402.0,377.5,1822.0,1331.5,746.0,0.6567402,-0.6384892
-99.28409590486402,19.252468590428556,2024,bosque,dynamic_world,215.0,290.0,238.0,1816.0,833.0,394.0,0.7682571,-0.7245964
-99.28535354626179,19.243754932172596,2024,bosque,dynamic_world,193.0,309.0,280.0,1531.0,972.0,530.0,0.69077855,-0.66413045
-99.28948579656874,19.234592116274577,2024,bosque,dynamic_world,139.0,249.0,206.0,1614.0,809.5,408.5,0.7736264,-0.7326892
-99.31230300478538,19.24959398151937,2024,bosque,dynamic_world,250.5,365.5,283.5,1863.0,980.5,517.5,0.7358491,-0.6719767
-99.2936180468757,19.219410587972956,2024,bosque,dynamic_world,247.5,374.5,391.0,1692.0,1223.0,688.0,0.6245799,-0.6375514
-99.30161305290434,19.223902164393554,2024,bosque,dynamic_world,210.0,340.5,325.0,1643.0,1129.0,625.5,0.66971546,-0.65666753
-99.27574157272171,19.266302645803997,2024,bosque,dynamic_world,198.0,303.0,266.0,1433.0,821.0,431.0,0.6868746,-0.65092164
-99.28041281219913,19.245102405098773,2024,bosque,dynamic_world,167.0,232.5,181.5,1597.5,720.5,327.0,0.7959528,-0.74590164
-99.28445523097767,19.266751803446056,2024,bosque,dynamic_world,297.0,530.5,359.0,2551.0,1735.5,1041.5,0.7532646,-0.65568715
-99.28436539944926,19.246899035667013,2024,bosque,dynamic_world,144.0,223.0,196.0,1542.0,774.0,378.0,0.7744534,-0.7473088
-99.28795866058573,19.23010053985398,2024,bosque,dynamic_world,379.0,563.0,608.0,1927.0,1664.0,1080.0,0.5203156,-0.5477912
-99.32011834775722,19.240790491735,2024,bosque,dynamic_world,364.5,536.5,568.0,2065.0,1910.0,1149.5,0.568553,-0.58754563
-99.274933088966,19.21959025102978,2024,bosque,dynamic_world,304.0,424.0,504.0,1553.0,1475.0,932.0,0.50996596,-0.5710673
-99.25957189760756,19.238095545882643,2024,bosque,dynamic_world,212.0,308.5,235.0,1322.5,1066.0,562.0,0.6982344,-0.62170446
-99.25355318520396,19.29783351227659,2024,bosque,dynamic_world,792.0,1012.0,1364.0,3527.0,2695.0,1981.0,0.44224086,-0.5540868
-99.27403477368188,19.264416183707343,2024,bosque,dynamic_world,231.0,314.0,236.0,1596.0,759.0,361.0,0.7423581,-0.6712042
-99.27098050171587,19.264416183707343,2024,bosque,dynamic_world,261.0,352.0,301.0,1684.0,930.0,469.0,0.6967254,-0.654224
-99.31230300478538,19.244383752871478,2024,bosque,dynamic_world,237.5,371.5,302.0,1954.0,1152.0,608.0,0.7322695,-0.68049884
-99.29101293255174,19.261272080212926,2024,bosque,dynamic_world,180.0,233.0,207.5,1557.0,739.5,350.0,0.7648059,-0.7396648
-99.27816702398883,19.250312633746667,2024,bosque,dynamic_world,247.0,355.5,258.0,2141.0,813.0,377.0,0.7849104,-0.71520126
-99.26630926223845,19.24357526911577,2024,bosque,dynamic_world,222.0,296.0,254.0,1593.0,732.0,332.0,0.7249594,-0.68660665
-99.31338098312632,19.247887182479545,2024,bosque,dynamic_world,292.0,445.0,411.0,2053.0,1156.0,630.0,0.6663961,-0.64371496
-99.25112773393683,19.249144823877312,2024,bosque,dynamic_world,213.0,302.0,213.0,1871.0,797.0,375.0,0.7955854,-0.7220433
-99.2651414523691,19.245192236627187,2024,bosque,dynamic_world,241.0,309.0,228.0,1527.0,763.0,381.0,0.74017096,-0.6633987
-99.31041654268873,19.248246508593194,2024,bosque,dynamic_world,268.5,411.0,381.5,1867.5,1179.0,641.0,0.6607381,-0.63923633
-99.28337725263673,19.267739950258587,2024,bosque,dynamic_world,280.0,412.0,287.0,2163.0,907.0,469.0,0.7657143,-0.68
-99.31374030923996,19.2475278563659,2024,bosque,dynamic_world,219.0,359.0,289.0,1681.0,1081.0,561.0,0.706599,-0.6480392
-99.30179271596117,19.228573403870975,2024,bosque,dynamic_world,201.5,332.5,285.5,1617.0,1009.5,551.0,0.6998686,-0.6588869
-99.30556564015447,19.2347717793314,2024,bosque,dynamic_world,214.0,336.5,307.5,1627.0,1017.0,554.5,0.6820884,-0.65724474
-99.26981269184652,19.225519131904967,2024,bosque,dynamic_world,288.0,442.0,430.0,1508.0,1093.0,603.0,0.55624354,-0.5466667
-99.25948206607914,19.26055342798563,2024,bosque,dynamic_world,278.5,370.5,301.5,1582.5,1008.5,550.0,0.6799363,-0.6205837
-99.28867731281302,19.262978879252753,2024,bosque,dynamic_world,295.5,351.0,286.0,1923.0,1053.0,553.0,0.7410593,-0.6912929
-99.26226684345991,19.294330082668523,2024,bosque,dynamic_world,395.0,528.0,524.0,1875.0,1481.0,955.0,0.5631513,-0.5605493
-99.26945336573287,19.267021298031292,2024,bosque,dynamic_world,216.0,331.5,241.5,1782.0,983.5,498.5,0.7613047,-0.68630236
-99.26918387114763,19.246899035667013,2024,bosque,dynamic_world,201.0,295.0,229.0,1578.0,852.0,402.0,0.7465412,-0.6849973
-99.27816702398883,19.23072936055286,2024,bosque,dynamic_world,197.5,329.5,247.0,1967.0,914.0,446.5,0.7768744,-0.7130416
-99.28265860040943,19.257139829905977,2024,bosque,dynamic_world,271.0,361.5,278.0,2190.5,868.0,431.0,0.774762,-0.7166928
-99.2629854956872,19.289389348605866,2024,bosque,dynamic_world,234.0,408.0,261.0,1916.0,1373.0,708.0,0.76022047,-0.64888126
-99.29604349814281,19.231268349723333,2024,bosque,dynamic_world,204.0,352.0,274.0,1788.0,1014.0,541.0,0.7342386,-0.671028
-99.26056004442009,19.29495890336741,2024,bosque,dynamic_world,272.0,374.0,331.0,2113.0,1348.0,718.0,0.7291326,-0.69923604
-99.26424313708497,19.266212814275583,2024,bosque,dynamic_world,237.0,417.0,305.0,2263.5,1188.0,576.5,0.7625073,-0.688864
-99.30107406373388,19.24716853025225,2024,bosque,dynamic_world,360.0,513.0,568.0,1894.0,1394.0,816.0,0.5385865,-0.5737432
-99.25112773393683,19.27250102126442,2024,bosque,dynamic_world,277.5,397.5,341.0,1581.0,1238.5,773.5,0.6451613,-0.5981804
-99.26011088677802,19.283280804673854,2024,bosque,dynamic_world,287.5,396.5,325.5,2121.5,1283.0,618.5,0.73396,-0.68506753
-99.30017574844976,19.238544703524703,2024,bosque,dynamic_world,210.0,314.0,288.0,1744.5,946.5,502.0,0.7166052,-0.69492346
-99.26981269184652,19.235849757672344,2024,bosque,dynamic_world,218.0,314.5,231.5,1895.5,866.0,390.5,0.7823225,-0.7153846
