lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI
-99.12212965913727,19.170182910403206,2016,bosque,dynamic_world,665.0,597.5,433.0,1676.0,1444.0,681.0,0.58937883,-0.4743787
-99.13847899730824,19.257948313661682,2016,bosque,dynamic_world,1074.0,1073.0,1226.5,2150.0,2476.0,1716.0,0.27350807,-0.33416072
-99.11009223433007,19.2843587830148,2016,bosque,dynamic_world,896.0,885.5,832.5,2809.0,1741.0,1043.0,0.54277086,-0.52063876
-99.11961437634173,19.17943555782964,2016,bosque,dynamic_world,649.0,605.5,466.0,2210.0,1180.5,636.0,0.651719,-0.569881
-99.09625817895463,19.294060588083287,2016,bosque,dynamic_world,917.0,890.5,839.0,2218.5,1530.0,817.0,0.4511856,-0.427147
-99.0975158203524,19.31301504057821,2016,bosque,dynamic_world,743.5,607.5,463.5,1325.5,581.5,443.0,0.48183343,-0.37144336
-99.12500426804645,19.175572802107922,2016,bosque,dynamic_world,646.0,589.5,418.0,2052.0,1261.5,654.5,0.6615385,-0.5536627
-99.12194999608045,19.21321221251253,2016,bosque,dynamic_world,780.0,671.0,545.0,1689.5,1278.5,809.5,0.5121951,-0.43147638
-99.11341600088132,19.207912152336228,2016,bosque,dynamic_world,1012.5,1012.0,1063.0,2578.0,2651.0,1814.0,0.41609448,-0.4362117
-99.14548585652437,19.227136099416384,2016,bosque,dynamic_world,788.5,804.0,599.0,2161.5,1759.0,999.0,0.56602067,-0.4577643
-99.13003483363752,19.174315160710155,2016,bosque,dynamic_world,713.0,627.0,483.0,2233.5,1509.0,788.0,0.64439535,-0.5616151
-99.11530246297797,19.206474847881633,2016,bosque,dynamic_world,735.0,668.5,526.0,1783.0,1491.0,754.5,0.5443915,-0.45461962
-99.09167677100562,19.28642490816827,2016,bosque,dynamic_world,886.5,843.5,783.0,2090.5,1676.0,888.0,0.45502,-0.42501703
-99.13614337756954,19.2204885663139,2016,bosque,dynamic_world,1008.0,1031.5,1161.0,1910.0,2150.5,1492.0,0.2438945,-0.29865715
-99.13434674700129,19.252378758900143,2016,bosque,dynamic_world,870.5,813.0,795.0,2120.5,1833.0,1119.5,0.454639,-0.4457133
-99.13470607311494,19.22057839784231,2016,bosque,dynamic_world,709.0,706.0,557.0,2186.0,1894.0,917.0,0.59387535,-0.5117566
-99.07766305257336,19.275465461702016,2016,bosque,dynamic_world,731.5,606.0,553.5,856.0,935.0,586.0,0.2146151,-0.17099863
-99.13488573617177,19.222644522995786,2016,bosque,dynamic_world,759.0,687.0,557.0,2031.5,1657.5,839.0,0.5696349,-0.49457422
-99.14171293233107,19.2182427781036,2016,bosque,dynamic_world,829.0,829.5,807.0,1986.5,1854.5,1062.0,0.42223018,-0.41086647
-99.14171293233107,19.261900900911808,2016,bosque,dynamic_world,860.5,785.5,752.0,1596.5,1724.5,1079.5,0.35959122,-0.3404702
-99.14889945460403,19.223093680637845,2016,bosque,dynamic_world,777.0,718.5,656.0,1921.5,1825.0,1072.5,0.49097964,-0.45568183
-99.11593128367684,19.20440872272816,2016,bosque,dynamic_world,785.0,705.5,628.0,1937.5,1670.5,801.0,0.5104268,-0.46613696
-99.132100958791,19.153653909175407,2016,bosque,dynamic_world,842.0,816.0,743.0,1936.0,1597.0,1005.0,0.44531542,-0.40697673
-99.08044782995412,19.271782369037123,2016,bosque,dynamic_world,852.5,787.0,783.0,1608.5,1390.0,804.5,0.34518084,-0.34293467
-99.13677219826842,19.224441153564026,2016,bosque,dynamic_world,897.0,843.5,865.0,1693.0,1794.0,1064.0,0.32369038,-0.3349103
-99.09796497799445,19.313733692805506,2016,bosque,dynamic_world,898.0,895.0,756.0,1867.0,2009.5,1138.0,0.4235608,-0.3519189
-99.07793254715858,19.279687543537378,2016,bosque,dynamic_world,947.5,895.5,891.5,1952.0,1722.5,1194.0,0.37295586,-0.37102723
-99.14557568805279,19.218871598802483,2016,bosque,dynamic_world,812.0,781.5,650.0,2136.0,1910.0,1214.0,0.53338116,-0.46426734
-99.12590258333057,19.167398133022434,2016,bosque,dynamic_world,874.5,890.5,975.5,2004.5,2387.0,1728.5,0.34530202,-0.3848014
-99.11431431616543,19.206834173995283,2016,bosque,dynamic_world,724.5,696.0,537.0,1789.0,1507.5,751.5,0.53826314,-0.43983904
-99.09077845572149,19.286604571225098,2016,bosque,dynamic_world,891.0,864.0,821.0,2067.0,1836.5,989.0,0.43144044,-0.41044012
-99.12599241485898,19.166409986209903,2016,bosque,dynamic_world,672.5,635.0,576.5,1550.5,1707.0,1217.0,0.45792195,-0.41889727
-99.13219079031941,19.228663235399388,2016,bosque,dynamic_world,979.0,892.0,914.0,1405.0,1307.5,964.0,0.2117292,-0.22333479
-99.12105168079633,19.17997454700011,2016,bosque,dynamic_world,719.5,726.5,556.0,2364.5,1454.0,816.0,0.61924326,-0.5299256
-99.14288074220043,19.21770378893313,2016,bosque,dynamic_world,899.0,873.5,808.0,1911.5,1674.0,1049.0,0.40577313,-0.37271094
-99.1156617890916,19.21455968543871,2016,bosque,dynamic_world,698.5,624.5,472.5,1831.5,1225.0,632.5,0.58984375,-0.4914495
-99.09482087450003,19.303403067038133,2016,bosque,dynamic_world,954.0,936.0,672.0,2552.0,1905.0,1049.5,0.58312654,-0.46330276
-99.11377532699495,19.21464951696712,2016,bosque,dynamic_world,750.0,689.0,557.0,2066.0,1574.5,836.0,0.57529545,-0.4998185
-99.09482087450003,19.301247110356243,2016,bosque,dynamic_world,901.0,812.5,717.0,2234.5,1495.5,825.5,0.5141454,-0.46668854
-99.11323633782449,19.210696929716995,2016,bosque,dynamic_world,716.5,670.0,584.5,2182.0,1382.0,627.0,0.57744443,-0.5301543
-99.10083958690363,19.293880925026464,2016,bosque,dynamic_world,861.5,756.5,625.0,1824.0,1363.5,750.0,0.48958758,-0.4136795
-99.0967073365967,19.276543440042957,2016,bosque,dynamic_world,816.5,795.5,578.5,2660.0,1327.5,687.5,0.64273584,-0.53957456
-99.12239915372251,19.167308301494025,2016,bosque,dynamic_world,630.0,564.5,408.5,1779.0,1533.5,721.0,0.62651426,-0.51824194
-99.14880962307562,19.22237502841055,2016,bosque,dynamic_world,719.0,683.5,540.5,2075.5,1647.5,876.5,0.5867737,-0.5045306
-99.09544969519892,19.312745545992975,2016,bosque,dynamic_world,866.0,840.0,771.0,2415.0,1343.5,803.5,0.51600754,-0.48387095
-99.11054139197213,19.198839167966618,2016,bosque,dynamic_world,847.0,832.5,797.5,2308.0,1479.0,986.0,0.4863951,-0.46982965
-99.09419205380115,19.290377495418397,2016,bosque,dynamic_world,881.5,858.5,779.0,2394.5,1711.0,927.5,0.50905937,-0.47217953
-99.14782147626309,19.22129705006961,2016,bosque,dynamic_world,681.5,615.0,476.0,1818.5,1360.5,709.5,0.5850948,-0.49455518
-99.10155823913094,19.291455473759342,2016,bosque,dynamic_world,861.0,729.0,595.0,1709.0,1358.0,723.5,0.48350695,-0.40196884
-99.13856882883665,19.260373764928808,2016,bosque,dynamic_world,971.0,903.5,936.0,1713.5,1717.5,1185.0,0.2934516,-0.3095147
