lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI
-99.27655005647742,19.318404932282927,2024,bosque,dynamic_world,364.0,555.0,532.0,2574.0,1808.0,1055.0,0.6574372,-0.6452541
-99.30305035735894,19.285526592884153,2024,bosque,dynamic_world,356.0,552.0,474.0,2216.0,1386.0,764.0,0.64758366,-0.60115606
-99.28724000835844,19.299001322145944,2024,bosque,dynamic_world,237.0,332.0,272.0,1648.0,839.0,426.0,0.71666664,-0.66464645
-99.31158435255807,19.263517868423225,2024,bosque,dynamic_world,184.0,259.5,222.5,1498.5,926.0,487.0,0.7414294,-0.70477813
-99.30215204207482,19.304211550793838,2024,bosque,dynamic_world,237.0,292.0,253.0,1627.0,956.0,503.5,0.73085105,-0.69567484
-99.30035541150659,19.316518470186278,2024,bosque,dynamic_world,226.5,350.0,290.5,1746.0,1111.5,545.0,0.7147066,-0.6660305
-99.30017574844976,19.314542176561215,2024,bosque,dynamic_world,486.0,674.0,703.0,2262.0,1443.0,868.0,0.525801,-0.5408719
-99.31571660286502,19.260912754099277,2024,bosque,dynamic_world,198.0,295.0,222.0,1898.0,887.0,443.0,0.790566,-0.73096216
-99.28436539944926,19.29675553393565,2024,bosque,dynamic_world,265.0,310.0,225.0,1645.0,855.0,390.0,0.7593583,-0.6828644
-99.30394867264306,19.26612298274717,2024,bosque,dynamic_world,328.0,485.0,443.0,1851.0,1347.0,859.0,0.6137751,-0.58476025
-99.29703164495534,19.314542176561215,2024,bosque,dynamic_world,323.0,478.0,325.0,2414.0,1162.0,564.0,0.7626871,-0.66943294
-99.24537851611846,19.346342537619044,2024,bosque,dynamic_world,417.0,504.5,622.0,1420.5,1857.5,1272.5,0.39094248,-0.47584414
-99.32038784234244,19.247348193309072,2024,bosque,dynamic_world,217.0,378.0,377.0,1748.0,1189.0,694.0,0.6451765,-0.6444026
-99.29406720451775,19.28166383716244,2024,bosque,dynamic_world,279.0,330.0,264.0,1774.0,974.0,443.0,0.74092245,-0.6863118
-99.29092310102332,19.2776214183839,2024,bosque,dynamic_world,226.0,328.0,235.0,1877.5,1000.0,467.5,0.7775148,-0.7025618
-99.21142219837876,19.35388838600565,2024,bosque,dynamic_world,309.0,430.0,463.0,1521.5,1805.0,1229.0,0.5333837,-0.55931336
-99.2809518013696,19.294869071838995,2024,bosque,dynamic_world,268.0,337.0,249.0,1622.5,859.0,434.0,0.7339033,-0.6560347
-99.29227057394951,19.312386219879325,2024,bosque,dynamic_world,243.0,352.0,282.0,1704.0,978.0,465.0,0.71601206,-0.6575875
-99.3215556522118,19.25687033532074,2024,bosque,dynamic_world,437.0,650.0,686.0,1854.0,1548.0,1015.0,0.45984253,-0.48083067
-99.3102368796319,19.272411189736008,2024,bosque,dynamic_world,318.0,483.0,452.0,2386.0,1514.0,879.0,0.6814658,-0.6632973
-99.30287069430211,19.291185979174106,2024,bosque,dynamic_world,192.0,297.0,239.0,1557.0,769.0,385.0,0.733853,-0.6796116
-99.305026650984,19.29549789253788,2024,bosque,dynamic_world,540.0,798.0,918.0,2691.0,2017.0,1234.0,0.49127182,-0.54256237
-99.28643152460273,19.275375630173603,2024,bosque,dynamic_world,223.0,375.0,302.0,1747.0,1168.0,571.5,0.7052221,-0.64655983
-99.32038784234244,19.262080563968635,2024,bosque,dynamic_world,140.0,257.0,188.0,1592.0,824.0,409.0,0.78876406,-0.7220119
-99.30242153666006,19.28642490816827,2024,bosque,dynamic_world,243.5,436.0,292.5,2309.5,1069.5,510.0,0.77517295,-0.6823894
-99.28562304084703,19.289389348605866,2024,bosque,dynamic_world,204.0,290.5,205.0,1589.0,737.0,361.5,0.7714604,-0.69087523
-99.30987755351825,19.291096147645693,2024,bosque,dynamic_world,574.0,788.0,841.0,2402.0,1891.0,1210.5,0.48134443,-0.5059561
-99.273405952983,19.302145425640365,2024,bosque,dynamic_world,249.5,338.5,257.5,1503.0,1026.5,614.5,0.70746946,-0.6323649
-99.25642779411314,19.366195305398087,2024,bosque,dynamic_world,351.5,508.5,550.0,1737.0,1727.0,1144.0,0.51902056,-0.54709417
-99.2944265306314,19.302235257168775,2024,bosque,dynamic_world,208.0,299.0,227.0,1827.0,788.0,362.0,0.77896786,-0.7187206
-99.25597863647108,19.345713716920162,2024,bosque,dynamic_world,313.0,409.0,329.5,1895.5,1551.5,883.5,0.7038202,-0.6450423
-99.30403850417147,19.267650118730174,2024,bosque,dynamic_world,181.0,287.5,214.5,1643.5,788.5,380.5,0.76910657,-0.7022268
-99.30808092295001,19.27753158685549,2024,bosque,dynamic_world,270.5,431.0,282.5,2450.5,1190.0,542.5,0.7932675,-0.70085025
-99.2900247857392,19.283909625372736,2024,bosque,dynamic_world,190.5,305.0,207.0,1621.5,770.5,338.0,0.7735849,-0.6833636
-99.31122502644443,19.258487302832155,2024,bosque,dynamic_world,174.0,266.0,209.0,1609.0,864.0,424.0,0.770077,-0.7162667
-99.29550450897234,19.279058722838492,2024,bosque,dynamic_world,181.0,270.0,200.0,1460.0,789.0,380.0,0.7590361,-0.68786126
-99.25597863647108,19.351373103210115,2024,bosque,dynamic_world,389.0,463.5,492.5,1393.5,1404.0,996.0,0.47773066,-0.50080776
-99.32110649456975,19.261631406326572,2024,bosque,dynamic_world,330.0,462.0,545.0,1582.0,1601.0,1053.0,0.48754114,-0.5479452
-99.22453760152689,19.392785437808023,2024,bosque,dynamic_world,508.0,649.0,768.5,1808.0,1726.0,1226.0,0.4034543,-0.47171348
-99.30529614556924,19.28534692982733,2024,bosque,dynamic_world,433.0,632.0,632.0,2130.0,1453.0,828.0,0.5423606,-0.5423606
-99.29020444879603,19.284807940656858,2024,bosque,dynamic_world,201.0,290.0,214.0,1757.0,847.0,393.0,0.78285134,-0.71665853
-99.28795866058573,19.277980744497548,2024,bosque,dynamic_world,299.0,397.5,315.0,1959.5,1036.5,493.5,0.723016,-0.66270685
-99.31490811910932,19.277980744497548,2024,bosque,dynamic_world,367.5,511.5,464.0,2243.0,1102.5,578.0,0.6571851,-0.62860775
-99.29173158477903,19.30942177944173,2024,bosque,dynamic_world,197.0,268.0,210.0,1543.0,841.0,397.0,0.7604107,-0.70403093
-99.29667231884169,19.297653849219767,2024,bosque,dynamic_world,302.0,443.0,381.5,1905.0,920.5,495.5,0.6663022,-0.6226576
-99.32290312513798,19.2430362799453,2024,bosque,dynamic_world,260.5,379.0,404.0,1817.5,1462.0,849.0,0.6362818,-0.65490556
-99.29604349814281,19.304391213850664,2024,bosque,dynamic_world,259.5,357.5,261.5,1720.0,862.5,428.5,0.73605853,-0.65583634
-99.26002105524961,19.331879661544722,2024,bosque,dynamic_world,238.0,402.5,273.5,2561.5,1268.0,718.0,0.8070547,-0.72840756
